"partNumber","title","price","partsCategory"
"970094","Набор головок торцевых и вставок 94 пр.",6137,2888
"9700151","Набор инстремента 151 предмет 1/2 DR 3/8 DR 1/4 DR",8620,2888
"4320-3901007","Набор инструмента в сумке",3708,2888
"НИ-194П","Набор инструмента шоферского №2 НИЗ",0,2888
"НШ №3","Набор инструмента шоферского №3 (головки 10-32 6 гр.) НИЗ",1348,2888
"OMT131S","Набор инструмента131 предм. торц./ головки 1/4"", 1/2"" OMBRA",0,2888
"НИ-233","Набор инструментов слесарно-монтажный УНИВЕРСАЛ НИЗ 12040",0,2888
"JTC-AE2417S","Набор ключей комбинированных 8-27мм в планшете 17 предметов JTC",0,2888
"БМ-005","Набор ключей рожковых КГД 10 СУМКА (8-32)",0,2888
"13905312","Набор комбинированных ключей, 6 - 32 мм, 25 шт., MATRIX 15425",0,2888
"40412","Набор просечек 12шт.3,0-19,0мм (в сумке)",936,2888
"40819","Набор сверл по металлу Р6М5К5 1,0-10мм (19шт.пласт/ф)",1790,2888
"НИ-194П","Набор шоферского инструмента №2п ц.  (6гр/г) пл.ф.",1104,2888
"45.73438507","Наконечник d-5,5",3,2888
"4320-3414027-10","Наконечник в сборе",0,2888
"НВИ-2,5-5","Наконечник вилочный",4,2888
"ТМЛ 50-12-10","Наконечник кабельный медный под опрессовку ТМЛ",0,2888
"25-8-7","Наконечник кабельный медный под опрессовку ТМЛ",0,2888
"ТМЛ 16-6-5,5","Наконечник кабельный медный под опрессовку ТМЛ",0,2888
"ТМЛ 4-6-3","Наконечник кабельный медный под опрессовку ТМЛ",25,2888
"6363-3414027","Наконечник рулевой УрАЛ-63674 продольной тяги",825,2888
"375-3506052","Наконечник шланга",0,2888
"375-3506053","Наконечник шланга",0,2888
"СЦЛ-00А","Насос",23037,2888
"700А.117.04.020","Насос",0,2888
"1СВН-80АЛ-У2","Насос ( без электродвигателя и муфты)",41867,2888
"1СВН-80А-П-У2","Насос (без электродвигателя и муфты)",29845,2888
"505А.02.15.000","Насос вакуумный КО-505 КО-505А.02.15.000 правый",24450,2888
"KP2300","Насос для бочек роторный  (солярка, д/т, дизельное топливо, масла)",2248,2888
"KP2200","Насос для бочек рычажный KP2200 (солярка, д/т, дизельное топливо, масла) с железной гайкой",1540,2888
"SAG-90 S","Насос для перекачки дизельного топлива",40680,2888
"Gespasa AG-35","Насос для перекачки дизельного топлива солярки 12-24 В.(испания)",0,2888
"18ЖД24.8106 (Р329) у","Насос дозировочный",0,2888
"86116A","НАСОС ДОЗИРУЮЩИЙ DP 30.02 24В ДИЗЕЛЬ С ДЕМПФЕРОМ",6960,2888
"2245180100000","Насос дозирующий топливный 24 V \ Airtronic D2,D4",9065,2888
"2245180100000","Насос дозирующий топливный плунжерный КМ11Е (3,5-5 Квт) 24 V (ан. 2245180100000)",2574,2888
"МЗН-2","Насос маслозакачивающий",0,2888
"240-1021009-А","Насос маслозакащивающий в сборе с электродвигателем ЯМЗ-240",0,2888
"260-1808010-01","Насос масляный",7475,2888
"700А.17.04.020","Насос НМШ-25",2875,2888
"БAK.17438","Насос перекачки топлива погружной 24V D38 (дизтопливо, керосин)",625,2888
"3163-1139020-01","Насос топливный",5800,2888
"0 580 453 453","Насос топливный ВАЗ электрический аналог 21083-1139009",668,2888
"7704","Насос универсальный ножной БМ 7704",0,2888
"НЦС50-7,1-20","Насос центробежный",0,2888
"9010619A","Насос циркуляционный 12В Thermo 90 ST Webasto",22172,2888
"1317522A","Насос циркуляционный T90 Pro 24В / ВБ",21840,2888
"НИ-201","НИ-201 Набор шоф. инс.№4А хр.(6гр/г) ЛТР пл.ф.",1501,2888
"80-52-61","Нож средний",4225,2888
"ОП-4","Огнетушитель ОП-4 (з) Берег",0,2888
"3913011-5","Огнетушитель порошковый ОП-5",0,2888
"96741-3502129","Опора разжимного кулака",750,2888
"432.410.1027","ОСУШИТЕЛЬ ВОЗДУХА ""WABCO""",13368,2888
"99858-2410002-10","Ось в сборе (без рессор и колес)",117600,2888
"700А.28.00.010","Ось в сборе с/о",2690,2888
"4320-4204031","Ось ведущей шестерни",0,2888
"8.31.041","Ось МТЛБ коленчатая",15000,2888
"33.1106244","Ось ролика",32,2888
"13377","Отвертка комбинированная SL5/PH1, SL6/PH2 Сибртех 13377",260,2888
"6361Х-5002047","Палец",0,2888
"260035 П29","Палец",0,2888
"260087-П52","Палец (12*35)",15,2888
"260008 П52","Палец 6х12",12,2888
"260022-П52","Палец 6х45",14,2888
"ДЗ95Б.01.121","Палец резиновый грейдера",0,2888
"6437-3414065-01","Палец рулевой КРАЗ",350,2888
"5432-2902478","Палец ушка передней 2893",372,2888
"5336-1703580","Палец хвостовика",243,2888
"ДЗ98.62.00.140","Передача главная",44175,2888
"64302-1109146","Переходник воздухозаборника н/о (гармошка)",1850,2888
"ПРМ-25","Пластырь металлокордный для ремонта радиальных шин ЦМК) 115х145 мм - 5 шт.",1689,2888
"ПР-252","Пластырь резинокордный для ремонта рад. шин для х/в 125x165 мм - 2 сл.корда -10 шт",1859,2888
"ПР-82","Пластырь резинокордный для ремонта радиальных шин) 185х240 мм, 3 сл.корда",328,2888
"250-1804172-10","Пневмокамера КРАЗ-6510 блокировки дифференциала и тормозной системы",2750,2888
"ПРК-10-1-1","Пневмоклапан редукционный",0,2888
"05.429.43.51.0","Пневмоподушка 36 в сборе со стаканом BPW",16687,2888
"В63-33А","Пневмораспределитель В63-33А",0,2888
"5335-1602705-21","Пневмоцилиндр сцепления",2950,2888
"151.3747 ан. РС 330","Пневмоэлектроклапан РС 330",0,2888
"3205-6813010","Подушка одноместного сиденья",1260,2888
"375-1001045","Подушка опоры двигателя",0,2888
"130-1001045","Подушка опоры двигателя",0,2888
"5336-2202085","Подушка подвесного подшипника 5336-2202085",140,2888
"260-1801030-А","Подушка раздаточной коробки (АВТОКРАЗ) 260-1801030-А",122,2888
"260-2303072-20","Полуось переднего моста концевая16 шлицев,L=362",17695,2888
"700А.28.01.000-3","Полурама передняя",108000,2888
"03349-1","Поршень",936,2888
"53443.1004012-10","Поршень в СБ (КМД)(cross 5340.1004013-10)",5066,2888
"250-6105081-30","Привод замка двери с ручкой левый",650,2888
"5112.3708-600","Привод к стартеру 5112.3708",896,2888
"260Д-2051010","Привод отбора мощности в сборе (КрАЗ)",25218,2888
"5335-3101051-01","Прижим заднего колеса",112,2888
"(ПГВА)REXANT 01-6536","Провод автомобильный 1,5 мм2",13,2888
"64221-1703325","Промежуточный механизм",0,2888
"533742-1703325","Промежуточный механизм",0,2888
"64227-1703325","Промежуточный механизм",1200,2888
"5323РХ-1703079","Проставка",0,2888
"32-0615","Пружина корпуса механизма фиксации",8,2888
"5336-1703594","Пружина пальца",33,2888
"236-1702127-А","Пружина предохранителя",0,2888
"5336-3003069","Пружина рулевого пальца",25,2888
"4320-1602098","Пружина сцепления",30,2888
"375-3501113","Пружина эксцентрика тормозных колодок",61,2888
"6361-3501058","Пыльник колесного цилиндра",51,2888
"5336-3003083-01","Пыльник рулевого пальца (с кольцом)",20,2888
"238-1723003","Р/к воздухораспределителя",0,2888
"238-1003001","Р/К ГОЛОВКИ БЛОКА ЯМЗ-238 (СТАР.ОРАЗЦА)",659,2888
"7511-1029003","Р/к замены пластин привода ТНВД 7511",2211,2888
"2011012083/5624*РК","Р/к масляного 2902 тонкой очистки (4 поз.6дет.) ЯМЗ",170,2888
"11Р.1602410","Р/к ПГУ КрАЗ (нов.образца: 11.1602410)",0,2888
"240-Р-1000001-02","Р/к прокладок ЯМЗ-240 раздельная ГБЦ",0,2888
"175-1111001-01","Р/к ТНВД РТИ(на 8 секций)",278,2888
"238Д-1111007-П","Р/к ТНВД ЯМЗ полный (13 наимен.)",0,2888
"54326-3501105","Р/к тормозных колодок (накладки расточ. +закл.)",1650,2888
"5336-3501105","Р/к тормозных колодок(накладки+заклепки)",1602,2888
"4310-2304093/94/89/99","Р/к шаровой опоры пов.кулака из 4-х",97,2888
"21213-1800020-01","Раздаточная коробка  ВАЗ 21213",16510,2888
"РпИп-2,5-5-0,8","Разъем плоский изолированный вилка",3,2888
"РпИм-2,5-5-0,8","Разъем плоский изолированный гнездо",3,2888
"С14082","Разъем трейлерный ""папа""",350,2888
"4320-3710014","Рамка",135,2888
"377-6103065","Рамка форточки левая",0,2888
"0445228005","Распределительный трубопровод левый",36000,2888
"0445228006","Распределительный труюопровод правый",36000,2888
"R431002639","Регулятор давления",15899,2888
"464007010","Регулятор положения кабины (Wabco)",6065,2888
"4640060027","Регулятор уровня пола НеФАЗ автобусы,полуприцепы WABCO",3965,2888
"784.88-3311-000","Редуктор задний (144609)",492800,2888
"ДЗ-98.10.06.000-09","Редуктор промежуточный",0,2888
"ТМ120/130","Редуктор раздаточный ТМ120-13-сб201",89775,2888
"222-2502010-А","Редуктор среднего моста КРАЗ-255,256,257,250,6510 60 зуб.",16350,2888
"784.48-3311-000","Редуктор средний (144608)",1108800,2888
"6312.3747","Реле блокир. демультипликатора",0,2888
"7511-1002001-02","Рем. комплект упл. колец на 1 гильзу (сил. +150)",145,2888
